Key,English,Simplified_Chinese
PROPQUEST_SCENARIO_INC_002750,For all but the Purple Magician... little hope may remain for those who enter into a battle with such a powerful warrior.,除了紫色魔法师本人……与如此强大的战士交战者，恐怕几乎无人生还。
PROPQUEST_SCENARIO_INC_002751,"So it is done... thank you for laying to rest those cursed by the Purple Magician. It's selfish, but I truly do not wish harm upon Lapranche, only for her to be free from Shade's curse...",一切都结束了……谢谢你让那些被紫色魔法师诅咒的人得以安息。这很自私，但我真心不愿拉普朗什受到伤害，只希望她能摆脱谢莉德的诅咒……
PROPQUEST_SCENARIO_INC_002752,"I intend to find a way to stop Lapranche without destroying her entirely... but in the end, we have no choice but to stop her now.",我打算找到一种方法，在不彻底毁灭拉普朗什的前提下阻止她……但到头来，我们别无选择，只能现在就阻止她。
PROPQUEST_SCENARIO_INC_002753,"Guardiane needs time to heal, but soon we will speak again about the plan at hand. The army of Madrigal will rise again to defeat Shade and her puppet Lapranche.",圣域需要时间疗伤，但很快我们就会再谈眼前的计划。瑞加大陆的大军必将再度崛起，击败谢莉德和她的傀儡拉普朗什。
PROPQUEST_SCENARIO_INC_002754,"Seek out what remains of the Pyramid Guardian, and put it to rest.",找到金字塔守卫的残骸，让它安息。
PROPQUEST_SCENARIO_INC_002755,Destroy the Pyramid Guardian.,消灭金字塔守卫。
PROPQUEST_SCENARIO_INC_002756,A New Weapon Part 1,全新的武器 第一部分
PROPQUEST_SCENARIO_INC_002757,Rankashu's Request,小草儿的请求
PROPQUEST_SCENARIO_INC_002758,I don't know why I am telling you this... but sometimes I think back to the mighty beast Clockworks that us Dwarpets built to protect Madrigal long ago.,我不知道为什么要跟你说这些……但我有时会想起我们矮人族在很久以前为守护瑞加大陆而造的强大巨兽——时空毁灭者。
PROPQUEST_SCENARIO_INC_002759,"You are a powerful warrior... you may have even fought Clockworks at its prison in Darken City. But did you know Clockworks was once used to defend all life from the evils of the Goddess Shade? Shade corrupted our creation, turning the Clockworks against the world for her own desires.",你是一位强大的战士……你甚至可能在达肯镇的囚禁地与时空毁灭者交过手。但你知道吗？时空毁灭者曾被用以守护万物生灵，抵御女神谢莉德的邪恶。谢莉德腐化了我们的造物，让时空毁灭者为一己私欲转而与全世界为敌。
PROPQUEST_SCENARIO_INC_002760,My family is long gone now... but they always told tales about how Clockworks was built from mechanical parts formed in the mines around Madrigal.,我的族人们早已不在了……但他们总讲述时空毁灭者是如何用瑞加大陆各处矿山中锻造的机械部件建造而成的。
PROPQUEST_SCENARIO_INC_002761,"It's a long shot, but I want to try and seek out any lost parts from back then that may have been left behind in the mines. I haven't been successful in finding anything during my stay here at the Dekane Mine, but I've heard there is a mine deep in the mountains of Azria...",希望渺茫，但我想试着寻找当年遗留在矿山的失落部件。我在达肯矿洞逗留期间一无所获，但我听说阿兹利亚的群山深处有一座矿山……
PROPQUEST_SCENARIO_INC_002762,"I think there may be lost technology hidden in the Azria Mine that may allow us to create something that could one day rid the world of Shade's cursed creatures, the masquerpets.",我觉得阿兹利亚矿洞中可能藏着失落的技术，或许能让我们造出某种东西，终有一天将世上受谢莉德诅咒的怪物清除殆尽。
PROPQUEST_SCENARIO_INC_002763,Would you go find someone in Azria who may know more about the mine hidden in the mountains?,你能去阿兹利亚找一位可能了解山中那座矿山的人吗？
PROPQUEST_SCENARIO_INC_002764,Thank you for helping me... it's rare that I work with humans who are so willing. Please go to the Azria Village and find someone who knows about the Azria Mine.,谢谢你帮我……很少能遇到这么乐意相助的人类。请前往阿兹利亚村，找一位了解阿兹利亚矿洞的人。
PROPQUEST_SCENARIO_INC_002765,I'm not surprised... humans were never good to us Dwarpets anyway.,我并不意外……反正人类对我们矮人族从来就没什么善意。
PROPQUEST_SCENARIO_INC_002766,"Hello warrior, so you want to know more about the mines here in Azria?",你好，战士，你想了解更多关于阿兹利亚矿山的事？
PROPQUEST_SCENARIO_INC_002767,Speak to someone in Azria Village who knows about the Azria Mine.,与阿兹利亚村中了解阿兹利亚矿洞的人交谈。
PROPQUEST_SCENARIO_INC_002768,Find and speak with Mawrang in Azria Village.,在阿兹利亚村找到玫然并与他交谈。
PROPQUEST_SCENARIO_INC_002769,Fresh Mountain Air,山间的新鲜空气
PROPQUEST_SCENARIO_INC_002770,"For many years the mine that sits atop the Azria mountains was run by a group of Dwarpets. The export of crystals from the mine allowed us to build this village in the first place, long long ago. ",很多年来，坐落在阿兹利亚群山顶上的那座矿洞由一群矮人族经营。很久很久以前，正是矿山出产的水晶让我们得以建起这座村庄。
PROPQUEST_SCENARIO_INC_002771,"Not only did the crystals help defend Azria Village from the monsters outside these walls, but they were once used to give life to a mechanical beast that the Dwarpets used to fight against Shade's army.",这些水晶不仅帮助阿兹利亚村抵御墙外的怪物，还曾被用于赋予一头机械巨兽生命——矮人族用它来对抗谢莉德的大军。
PROPQUEST_SCENARIO_INC_002772,"Rankashu probably wonders what is left of the mine's powerful crystals, and what may have been left behind by his people...",小草儿大概想知道，矿山中那些强大的水晶还剩下多少，他的族人又留下了什么……
PROPQUEST_SCENARIO_INC_002773,"There is a guard outside the entrance to the Storm Peak where the Azria Mine is located, let him know that Mawrang has sent you and he may allow you to step inside the mine to search for clues.",阿兹利亚矿洞所在的风暴之巅入口外有一名守卫，告诉他你是玫然派来的，他或许会允许你进入矿洞搜寻线索。
PROPQUEST_SCENARIO_INC_002774,Those are do not seek knowledge may never know true wisdom...,不求知者永远无法获得真正的智慧……
PROPQUEST_SCENARIO_INC_002775,"Oh hello, it's rare to see visitors way up here. I see, so Mawrang sent you to investigate the mine. ",哦，你好，这么高的地方很少有访客。原来如此，是玫然派你来调查矿洞的。
PROPQUEST_SCENARIO_INC_002776,Find the Storm Peak Guard.,找到风暴之巅的守卫。
PROPQUEST_SCENARIO_INC_002777,Speak to the Storm Peak Guard.,与风暴之巅的守卫交谈。
PROPQUEST_SCENARIO_INC_002778,Winter is Coming,凛冬将至
PROPQUEST_SCENARIO_INC_002779,"Storm Peak mountain has been closed off for many years... I am stationed here to prevent anyone from going inside. Terrifying masquerpets have overrun the place, and as far as I know no one has been able to safely step inside for a long time.",风暴之巅已经封锁很多年了……我驻守在此，阻止任何人进入。可怕的怪物占据了那里，据我所知很久都没人能安全进去了。
PROPQUEST_SCENARIO_INC_002780,"If you really want to go inside, you'll need to prove that you can handle the strongest masquerpets in Azria. Those found within the Storm Peak are even more dangerous...",如果你真想进去，就必须证明自己能应付阿兹利亚最强的怪物。风暴之巅里的那些更加危险……
PROPQUEST_SCENARIO_INC_002781,Eliminate 200 Mammoth to prove that you can handle the dangers within the Storm Peak.,消灭200只猛犸象，以证明你能应对风暴之巅中的危险。
PROPQUEST_SCENARIO_INC_002782,The Storm Peak mine is too dangerous anyway...,反正风暴之巅的矿洞也太危险了……
PROPQUEST_SCENARIO_INC_002783,You actually managed to kill that many Mammoths!? Well if that is the case... I think it's time to let you test your fate inside the Storm Peak mountain.,你真的消灭了那么多猛犸象！？既然如此……我想是时候让你去风暴之巅山中试试运气了。
PROPQUEST_SCENARIO_INC_002784,Eliminate 200 Mammoths as proof of your strength.,消灭200只猛犸象，以证明你的实力。
PROPQUEST_SCENARIO_INC_002785,Kill 200 Mammoths.,消灭200只猛犸象。
PROPQUEST_SCENARIO_INC_002786,Lost Kin,失散的同族
PROPQUEST_SCENARIO_INC_002787,"I wish you the best on your journey, however just know that the Storm Peak is terrifying. Only step foot within if you are truly prepared.",祝你旅途顺利，不过你要知道风暴之巅十分可怕。只有在真正做好准备时才踏进去。
PROPQUEST_SCENARIO_INC_002788,"Many dangers lie ahead... but I trust you to take them head on and emerge victorious, warrior. Enter the Storm Peak and find out what lies ahead.",前方危机四伏……但我相信你会迎难而上并凯旋，战士。进入风暴之巅，看看前方有什么在等着你。
PROPQUEST_SCENARIO_INC_002789,"It is not too late to turn back, entering the Storm Peak is almost certain death.",现在回头还来得及，进入风暴之巅几乎必死无疑。
PROPQUEST_SCENARIO_INC_002790,Heh!? What is one of your kind doing here? I haven't seen any living creatures other than these puppets of Shade for years now...,嘿！？你这类人怎么会在这里？除了谢莉德的这些傀儡，我已经好几年没见过任何活物了……
PROPQUEST_SCENARIO_INC_002791,Head inside the Storm Peak when you are ready.,准备好后就进入风暴之巅。
PROPQUEST_SCENARIO_INC_002792,Speak with Rankashin.,与小小草儿交谈。
PROPQUEST_SCENARIO_INC_002793,A New Weapon Part 2,全新的武器 第二部分
PROPQUEST_SCENARIO_INC_002794,A Harey Situation,兔子的困境
PROPQUEST_SCENARIO_INC_002795,So a Dwarpet named Rankashu sent you to look for scraps that could be used to build another weapon... interesting. I have lived my life reflecting on the effects of the last time the Dwarpets made a weapon... the Clockworks.,这么说，是名叫小草儿的矮人族派你来寻找可用于打造另一件武器的零件……有意思。我这一生都在反思矮人族上次造武器——时空毁灭者——所带来的后果。
PROPQUEST_SCENARIO_INC_002796,"Creating the Clockworks weapon brought Madrigal salvation... until Shade turned our weapon against us. The Clockworks rampaged throughout the lands, destroying villages and the people who lived in them. Clockworks was eventually contained... but is no longer a threat to Shade.",造出时空毁灭者这把武器曾为瑞加大陆带来拯救……直到谢莉德让我们的武器反噬自身。时空毁灭者在各地肆虐，摧毁村庄与其居民。它最终被制服……却也不再对谢莉德构成威胁了。
PROPQUEST_SCENARIO_INC_002797,"All the other Dwarpets have long died or left the Storm Peak... but perhaps with your help, we can gather materials to build a new weapon to stop Shade once and for all.",其他矮人族早已死去或离开了风暴之巅……但也许在你的帮助下，我们能集齐材料，造出一件彻底终结谢莉德的新武器。
PROPQUEST_SCENARIO_INC_002798,Frozen Hare Guards have completely blocked off the path leading deeper within the mountains. If you can take down their leader we can make a foothold further ahead.,冰封兔子骑士完全封锁了通往群山深处的道路。如果你能击倒它们的首领，我们就能在前方取得立足点。
PROPQUEST_SCENARIO_INC_002799,You were my one hope of continuing work on a new weapon... please reconsider.,你是我继续研制新武器的唯一希望……请再考虑一下。
